"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_BASECODE"
4|"\PCORI\ENCOUNTER\FACILITY_LOCATION\New York\123xx\"|"123xx"|"N"|"LAE"||"LOCATION_CODE:123"||"patient_num"|"VISIT_DIMENSION"|"LOCATION_ZIP"|"T"|"IN"|"'123'"||"\Zip codes\New York"|"@"|2007/04/10 12:00:00 AM|2007/04/10 12:00:00 AM|2007/04/10 12:00:00 AM|"DEM2FACT CONVERT"|||"\PCORI\ENCOUNTER\FACILITY_LOCATION\New York\"|"123xx"|"123"
4|"\PCORI\ENCOUNTER\FACILITY_LOCATION\Ohio\439xx\"|"439xx"|"N"|"LAE"||"LOCATION_CODE:439"||"patient_num"|"VISIT_DIMENSION"|"LOCATION_ZIP"|"T"|"IN"|"'439'"||"\Zip codes\Ohio"|"@"|2007/04/10 12:00:00 AM|2007/04/10 12:00:00 AM|2007/04/10 12:00:00 AM|"DEM2FACT CONVERT"|||"\PCORI\ENCOUNTER\FACILITY_LOCATION\Ohio\"|"439xx"|"439"
5|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\894 ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA\"|"894 ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA"|"N"|"LAE"||"MSDRG:894"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\894 ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA\"|""|"\MS-DRG\Alcohol/Drug Use or Induced Mental Disorders\894 ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\"|"894 ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA"|"894"
4|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\"|"Alcohol/Drug Use or Induced Mental Disorders"|"N"|"FAE"||""|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\"|""|"\MS-DRG\Alcohol/Drug Use or Induced Mental Disorders\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\"|"Alcohol/Drug Use or Induced Mental Disorders"|""
3|"\PCORI\ENCOUNTER\DRG\02\"|"MS-DRG (current system)"|"N"|"FAE"||"DRG_TYPE:02"||"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\"|""|"3-digit Diagnosis Related Group (DRG). Should be populated for IP and IS encounter types. May be populated for ED encounter types. Should be missing for AV or OA encounters. Use leading zeroes for codes less than 100.The DRG is used for reimbursement for inpatient encounters. It is a Medicare requirement that combines diagnoses into clinical concepts for billing. Frequently used in observational data analyses. This is DRG code version MS-DRG (current system), which began on 10/1/2007."|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"PCORNET_CDM"|||"\PCORI\ENCOUNTER\DRG\"|"02"|"02"
5|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\895 ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY\"|"895 ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY"|"N"|"LAE"||"MSDRG:895"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\895 ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY\"|""|"\MS-DRG\Alcohol/Drug Use or Induced Mental Disorders\895 ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\"|"895 ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITA"|"895"
5|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\896 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC\"|"896 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC"|"N"|"LAE"||"MSDRG:896"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\896 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC\"|""|"\MS-DRG\Alcohol/Drug Use or Induced Mental Disorders\896 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\"|"896 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILI"|"896"
5|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\897 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC\"|"897 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC"|"N"|"LAE"||"MSDRG:897"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\897 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC\"|""|"\MS-DRG\Alcohol/Drug Use or Induced Mental Disorders\897 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Alcohol/Drug Use or Induced Mental Disorders\"|"897 ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILI"|"897"
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\799 SPLENECTOMY W MCC\"|"799 SPLENECTOMY W MCC"|"N"|"LAE"||"MSDRG:799"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\799 SPLENECTOMY W MCC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\799 SPLENECTOMY W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"799 SPLENECTOMY W MCC"|"799"
4|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"Blood and Blood Forming Organs and Immunological Disorders"|"N"|"FAE"||""|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\"|"Blood and Blood Forming Organs and Immunological "|""
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\800 SPLENECTOMY W CC\"|"800 SPLENECTOMY W CC"|"N"|"LAE"||"MSDRG:800"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\800 SPLENECTOMY W CC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\800 SPLENECTOMY W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"800 SPLENECTOMY W CC"|"800"
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\801 SPLENECTOMY W/O CC/MCC\"|"801 SPLENECTOMY W/O CC/MCC"|"N"|"LAE"||"MSDRG:801"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\801 SPLENECTOMY W/O CC/MCC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\801 SPLENECTOMY W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"801 SPLENECTOMY W/O CC/MCC"|"801"
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\802 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W MCC\"|"802 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W MCC"|"N"|"LAE"||"MSDRG:802"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\802 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W MCC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\802 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"802 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMIN"|"802"
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\803 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W CC\"|"803 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W CC"|"N"|"LAE"||"MSDRG:803"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\803 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W CC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\803 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"803 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMIN"|"803"
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\804 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W/O CC/MCC\"|"804 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W/O CC/MCC"|"N"|"LAE"||"MSDRG:804"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\804 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W/O CC/MCC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\804 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMING ORGANS W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"804 OTHER O.R. PROC OF THE BLOOD AND BLOOD FORMIN"|"804"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\311 ANGINA PECTORIS\"|"311 ANGINA PECTORIS"|"N"|"LAE"||"MSDRG:311"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\311 ANGINA PECTORIS\"|""|"\MS-DRG\Circulatory System\311 ANGINA PECTORIS\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"311 ANGINA PECTORIS"|"311"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\312 SYNCOPE AND COLLAPSE\"|"312 SYNCOPE AND COLLAPSE"|"N"|"LAE"||"MSDRG:312"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\312 SYNCOPE AND COLLAPSE\"|""|"\MS-DRG\Circulatory System\312 SYNCOPE AND COLLAPSE\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"312 SYNCOPE AND COLLAPSE"|"312"
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\808 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W MCC\"|"808 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W MCC"|"N"|"LAE"||"MSDRG:808"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\808 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W MCC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\808 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"808 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRIS"|"808"
5|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\809 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W CC\"|"809 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W CC"|"N"|"LAE"||"MSDRG:809"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\809 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W CC\"|""|"\MS-DRG\Blood and Blood Forming Organs and Immunological Disorders\809 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS AND COAGUL W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Blood and Blood Forming Organs and Immunological Disorders\"|"809 MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRIS"|"809"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\217 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC\"|"217 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC"|"N"|"LAE"||"MSDRG:217"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\217 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC\"|""|"\MS-DRG\Circulatory System\217 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"217 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PRO"|"217"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\218 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W/O CC/MCC\"|"218 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W/O CC/MCC"|"N"|"LAE"||"MSDRG:218"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\218 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W/O CC/MCC\"|""|"\MS-DRG\Circulatory System\218 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W CARD CATH W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"218 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PRO"|"218"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\219 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC\"|"219 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC"|"N"|"LAE"||"MSDRG:219"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\219 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC\"|""|"\MS-DRG\Circulatory System\219 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"219 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PRO"|"219"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\220 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC\"|"220 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC"|"N"|"LAE"||"MSDRG:220"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\220 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC\"|""|"\MS-DRG\Circulatory System\220 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"220 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PRO"|"220"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\221 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC\"|"221 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC"|"N"|"LAE"||"MSDRG:221"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\221 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC\"|""|"\MS-DRG\Circulatory System\221 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"221 CARDIAC VALVE AND OTH MAJ CARDIOTHORACIC PRO"|"221"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\222 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC\"|"222 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC"|"N"|"LAE"||"MSDRG:222"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\222 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC\"|""|"\MS-DRG\Circulatory System\222 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"222 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF"|"222"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\223 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC\"|"223 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC"|"N"|"LAE"||"MSDRG:223"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\223 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC\"|""|"\MS-DRG\Circulatory System\223 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"223 CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF"|"223"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\224 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC\"|"224 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC"|"N"|"LAE"||"MSDRG:224"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\224 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC\"|""|"\MS-DRG\Circulatory System\224 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"224 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/"|"224"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\225 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC\"|"225 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC"|"N"|"LAE"||"MSDRG:225"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\225 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC\"|""|"\MS-DRG\Circulatory System\225 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"225 CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/"|"225"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\226 CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC\"|"226 CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC"|"N"|"LAE"||"MSDRG:226"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\226 CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC\"|""|"\MS-DRG\Circulatory System\226 CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"226 CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CAT"|"226"
5|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\313 CHEST PAIN\"|"313 CHEST PAIN"|"N"|"LAE"||"MSDRG:313"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Circulatory System\313 CHEST PAIN\"|""|"\MS-DRG\Circulatory System\313 CHEST PAIN\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Circulatory System\"|"313 CHEST PAIN"|"313"
4|"\PCORI\ENCOUNTER\DRG\02\Digestive System\"|"Digestive System"|"N"|"FAE"||""|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Digestive System\"|""|"\MS-DRG\Digestive System\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\"|"Digestive System"|""
