"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_BASECODE"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\58 years old\"|"Visit at age 58 years old"|"N"|"LAE"||"DEM|AGE:58"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 58)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 59)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 58 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"58 years old"|"58"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\59 years old\"|"Visit at age 59 years old"|"N"|"LAE"||"DEM|AGE:59"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 59)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 60)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 59 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"59 years old"|"59"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\60 years old\"|"Visit at age 60 years old"|"N"|"LAE"||"DEM|AGE:60"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 60)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 61)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 60 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"60 years old"|"60"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\61 years old\"|"Visit at age 61 years old"|"N"|"LAE"||"DEM|AGE:61"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 61)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 62)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 61 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"61 years old"|"61"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\62 years old\"|"Visit at age 62 years old"|"N"|"LAE"||"DEM|AGE:62"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 62)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 63)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 62 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"62 years old"|"62"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\63 years old\"|"Visit at age 63 years old"|"N"|"LAE"||"DEM|AGE:63"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 63)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 64)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 63 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"63 years old"|"63"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\64 years old\"|"Visit at age 64 years old"|"N"|"LAE"||"DEM|AGE:64"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 64)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 65)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 64 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"64 years old"|"64"
3|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|" Visit at ages 65-74 years old"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 65)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 75)-1)"||"Encounter \ Age at visit \ 65-74 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"65-74 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\65 years old\"|"Visit at age 65 years old"|"N"|"LAE"||"DEM|AGE:65"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 65)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 66)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 65 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"65 years old"|"65"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\66 years old\"|"Visit at age 66 years old"|"N"|"LAE"||"DEM|AGE:66"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 66)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 67)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 66 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"66 years old"|"66"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\67 years old\"|"Visit at age 67 years old"|"N"|"LAE"||"DEM|AGE:67"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 67)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 68)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 67 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"67 years old"|"67"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\68 years old\"|"Visit at age 68 years old"|"N"|"LAE"||"DEM|AGE:68"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 68)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 69)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 68 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"68 years old"|"68"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\69 years old\"|"Visit at age 69 years old"|"N"|"LAE"||"DEM|AGE:69"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 69)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 70)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 69 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"69 years old"|"69"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\70 years old\"|"Visit at age 70 years old"|"N"|"LAE"||"DEM|AGE:70"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 70)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 71)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 70 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"70 years old"|"70"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\71 years old\"|"Visit at age 71 years old"|"N"|"LAE"||"DEM|AGE:71"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 71)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 72)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 71 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"71 years old"|"71"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\72 years old\"|"Visit at age 72 years old"|"N"|"LAE"||"DEM|AGE:72"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 72)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 73)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 72 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"72 years old"|"72"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\73 years old\"|"Visit at age 73 years old"|"N"|"LAE"||"DEM|AGE:73"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 73)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 74)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 73 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"73 years old"|"73"
4|"\PCORI\ENCOUNTER\Age at visit\65-74 years old\74 years old\"|"Visit at age 74 years old"|"N"|"LAE"||"DEM|AGE:74"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 74)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 75)-1)"||"Encounter \ Age at visit \ 65-74 years old \ 74 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\65-74 years old\"|"74 years old"|"74"
3|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|" Visit at ages 75-84 years old"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 75)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 85)-1)"||"Encounter \ Age at visit \ 75-84 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"75-84 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\75 years old\"|"Visit at age 75 years old"|"N"|"LAE"||"DEM|AGE:75"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 75)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 76)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 75 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"75 years old"|"75"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\76 years old\"|"Visit at age 76 years old"|"N"|"LAE"||"DEM|AGE:76"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 76)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 77)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 76 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"76 years old"|"76"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\77 years old\"|"Visit at age 77 years old"|"N"|"LAE"||"DEM|AGE:77"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 77)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 78)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 77 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"77 years old"|"77"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\78 years old\"|"Visit at age 78 years old"|"N"|"LAE"||"DEM|AGE:78"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 78)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 79)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 78 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"78 years old"|"78"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\79 years old\"|"Visit at age 79 years old"|"N"|"LAE"||"DEM|AGE:79"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 79)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 80)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 79 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"79 years old"|"79"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\80 years old\"|"Visit at age 80 years old"|"N"|"LAE"||"DEM|AGE:80"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 80)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 81)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 80 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"80 years old"|"80"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\81 years old\"|"Visit at age 81 years old"|"N"|"LAE"||"DEM|AGE:81"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 81)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 82)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 81 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"81 years old"|"81"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\82 years old\"|"Visit at age 82 years old"|"N"|"LAE"||"DEM|AGE:82"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 82)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 83)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 82 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"82 years old"|"82"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\83 years old\"|"Visit at age 83 years old"|"N"|"LAE"||"DEM|AGE:83"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 83)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 84)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 83 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"83 years old"|"83"
4|"\PCORI\ENCOUNTER\Age at visit\75-84 years old\84 years old\"|"Visit at age 84 years old"|"N"|"LAE"||"DEM|AGE:84"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 84)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 85)-1)"||"Encounter \ Age at visit \ 75-84 years old \ 84 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\75-84 years old\"|"84 years old"|"84"
3|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|" Visit at age 9 or less"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"<"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 10)-1)"||"Encounter \ Age at visit \ 0-9 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"0-9 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\0 years old\"|" Visit at age less than 1 year old"|"N"|"LAE"||"DEM|AGE:0"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) -1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 1)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 0 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"0 years old"|"0"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\1 year old\"|"Visit at age 1 year old"|"N"|"LAE"||"DEM|AGE:1"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 1)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 2)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 1 year old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"1 year old"|"1"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\2 years old\"|"Visit at age 2 years old"|"N"|"LAE"||"DEM|AGE:2"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 2)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 3)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 2 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"2 years old"|"2"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\3 years old\"|"Visit at age 3 years old"|"N"|"LAE"||"DEM|AGE:3"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 3)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 4)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 3 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"3 years old"|"3"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\4 years old\"|"Visit at age 4 years old"|"N"|"LAE"||"DEM|AGE:4"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 4)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 5)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 4 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"4 years old"|"4"
