"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP45671-2\30341-2\"|"ESR"|"N"|"LAE"|0|"LOINC:30341-2"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:13</CreationDateTime><TestID>ESR</TestID><TestName>ESR</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>4537-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>3</HighofLowValue><LowofHighValue>10</LowofHighValue><HighofHighValue>42</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mm/hr</NormalUnits><EqualUnits>mm/hour</EqualUnits><EqualUnits>mm/h</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP45671-2\30341-2\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ ESR \ ESR \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP45671-2\"|"30341-2"||"30341-2"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP42107-0\2339-0\"|"Glucose in Blood"|"N"|"LAE"|3|"LOINC:2339-0"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:15</CreationDateTime><TestID>GLU</TestID><TestName>Glucose</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>6777-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>50</LowofLowValue><HighofLowValue>75</HighofLowValue><LowofHighValue>80</LowofHighValue><HighofHighValue>121</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion></CommentsDeterminingExclusion><UnitValues><NormalUnits>mg/dL</NormalUnits><EqualUnits>mg%</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums></Enums><Counts></Counts><New></New></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP42107-0\2339-0\"|""|"Labs \ LOINC \ Chemistry \ Electrolytes \ Glucose \ Glucose in Blood \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP42107-0\"|"2339-0"||"2339-0"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP43038-6\1751-7\"|"Albumin in Serum or Plasma"|"N"|"LAE"|95|"LOINC:1751-7"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:16</CreationDateTime><TestID>ALB</TestID><TestName>Albumin</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>1751-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>The units in this set of tests are not equivalent, therefore numeric comparisons between the tests are not possible.</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>g/dL</NormalUnits><EqualUnits>gm/dL</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units>mg/dL</Units><MultiplyingFactor>1000</MultiplyingFactor></ConvertingUnits><ConvertingUnits><Units>g/L</Units><MultiplyingFactor>10</MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP43038-6\1751-7\"|""|"Labs \ LOINC \ Chemistry \ Protein \ Albumin \ Albumin in Serum or Plasma \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP43038-6\"|"1751-7"||"1751-7"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP42189-8\6298-4\"|"Potassium in Blood"|"N"|"LAE"|1|"LOINC:6298-4"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:20</CreationDateTime><TestID>K-pl</TestID><TestName>K - pl</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>6298-4</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>3.4</LowofLowValue><HighofLowValue>3.6</HighofLowValue><LowofHighValue>4.5</LowofHighValue><HighofHighValue>5.3</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mmol/L</NormalUnits><EqualUnits>meq/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP42189-8\6298-4\"|""|"Labs \ LOINC \ Chemistry \ Electrolytes \ Potassium \ Potassium in Blood \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP42189-8\"|"6298-4"||"6298-4"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\HGB\718-7\"|"Hemoglobin [mass/volume] in blood"|"N"|"LAE"|133|"LOINC:718-7"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/09/2009 17:43:39</CreationDateTime><TestID>HGB</TestID><TestName>HGB</TestName><DataType>PosFloat</DataType><CodeType>TST</CodeType><Loinc>718-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>12.0</LowofLowValue><HighofLowValue>13.5</HighofLowValue><LowofHighValue>16.0</LowofHighValue><HighofHighValue>17.5</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val></Val><ExcludingVal></ExcludingVal></EnumValues><CommentsDeterminingExclusion><Com>contamin</Com><Com>hemoly</Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>g/dl</NormalUnits><EqualUnits>g/dl</EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums></Enums><Counts></Counts><New></New></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\HGB\718-7\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \  Hemoglobin \ Hemoglobin [mass/volume] in blood \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\HGB\"|"718-7"|"BLOOD"|"718-7"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP48861-6\2951-2\"|"Sodium in Serum or Plasma"|"N"|"LAE"|121|"LOINC:2951-2"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:25</CreationDateTime><TestID>NA</TestID><TestName>Sodium</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>2951-2</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>134</LowofLowValue><HighofLowValue>138</HighofLowValue><LowofHighValue>142</LowofHighValue><HighofHighValue>146</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mmol/L</NormalUnits><EqualUnits>meq/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP48861-6\2951-2\"|""|"Labs \ LOINC \ Chemistry \ Electrolytes \ Sodium \ Sodium in Serum or Plasma \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP48861-6\"|"2951-2"||"2951-2"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48918-4\785-6\"|"MCH by Automated count"|"N"|"LAE"|133|"LOINC:785-6"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:28</CreationDateTime><TestID>MCH</TestID><TestName>MCH</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>785-6</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>26</LowofLowValue><HighofLowValue>30</HighofLowValue><LowofHighValue>31</LowofHighValue><HighofHighValue>37</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>pg</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48918-4\785-6\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ MCH \ MCH by Automated count \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48918-4\"|"785-6"||"785-6"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP69961-8\2885-2\"|"Protein in Serum or Plasma"|"N"|"LAE"|95|"LOINC:2885-2"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:36</CreationDateTime><TestID>TP</TestID><TestName>Total Protein</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>2885-2</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>6</LowofLowValue><HighofLowValue>6.5</HighofLowValue><LowofHighValue>7.9</LowofHighValue><HighofHighValue>8.9</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>g/dL</NormalUnits><EqualUnits>g%</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP69961-8\2885-2\"|""|"Labs \ LOINC \ Chemistry \ Protein \ Protein \ Protein in Serum or Plasma \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP69961-8\"|"2885-2"||"2885-2"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP43571-6\2093-3\"|"Cholesterol total in Serum or Plasma"|"N"|"LAE"|95|"LOINC:2093-3"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:45</CreationDateTime><TestID>CHOL</TestID><TestName>Cholesterol</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>2093-3</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>140</HighofLowValue><LowofHighValue>199</LowofHighValue><HighofHighValue>240</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mg/dL</NormalUnits><EqualUnits>mg%</EqualUnits><ExcludingUnits>%</ExcludingUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units>g/L</Units><MultiplyingFactor>0.01</MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP43571-6\2093-3\"|""|"Labs \ LOINC \ Chemistry \ Lipids \ Cholesterol Total \ Cholesterol total in Serum or Plasma \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP43571-6\"|"2093-3"||"2093-3"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP41279-8\71426-1\"|"C reactive protein in Blood by High sensitivity method"|"N"|"LAE"|0|"LOINC:71426-1"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:19</CreationDateTime><TestID>HSCRPBld</TestID><TestName>HSCRP Bld</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>71426-1</Loinc><Flagstouse></Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mg/L</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units>mg/dl</Units><MultiplyingFactor>0.1</MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP41279-8\71426-1\"|""|"Labs \ LOINC \ Chemistry \ Protein \ C reactive protein \ C reactive protein in Blood by High sensitivity method \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15838-3\LP41279-8\"|"71426-1"||"71426-1"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP46218-1\1962-0\"|"Bicarbonate in Plasma"|"N"|"LAE"|0|"LOINC:1962-0"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:21</CreationDateTime><TestID>HC03Plas</TestID><TestName>Unspecified HCO3 Plas</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>1962-0</Loinc><Flagstouse></Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mmol/L</NormalUnits><EqualUnits>meq/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP46218-1\1962-0\"|""|"Labs \ LOINC \ Chemistry \ Electrolytes \ Bicarbonate \ Bicarbonate in Plasma \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP46218-1\"|"1962-0"||"1962-0"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP99407-6\2089-1\"|"Cholesterol in LDL in Serum or Plasma"|"N"|"LAE"|3|"LOINC:2089-1"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:23</CreationDateTime><TestID>LDL</TestID><TestName>LDL</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>2090-9</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>50</HighofLowValue><LowofHighValue>129</LowofHighValue><HighofHighValue>165</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mg/dL</NormalUnits><EqualUnits>mg%</EqualUnits><ExcludingUnits>%</ExcludingUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units>g/L</Units><MultiplyingFactor>0.01</MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP99407-6\2089-1\"|""|"Labs \ LOINC \ Chemistry \ Lipids \  Cholesterol in LDL \ Cholesterol in LDL in Serum or Plasma \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP99407-6\"|"2089-1"||"2089-1"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP7631-7\777-3\"|"Platelet by Automated count"|"N"|"LAE"|133|"LOINC:777-3"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:30</CreationDateTime><TestID>PLT</TestID><TestName>PLT</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>777-3</Loinc><Flagstouse>HLN</Flagstouse><Oktousevalues></Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val description="""">NORMAL</Val></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>k/mm3</NormalUnits><EqualUnits>k/cumm</EqualUnits><EqualUnits>k/uL</EqualUnits><EqualUnits>10^9/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP7631-7\777-3\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ Platelet Count \ Platelet by Automated count \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP7631-7\"|"777-3"||"777-3"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP42275-5\2571-8\"|"Triglyceride in Serum or Plasma"|"N"|"LAE"|86|"LOINC:2571-8"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:37</CreationDateTime><TestID>TRIG</TestID><TestName>Triglycerides</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>2571-8</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>40</HighofLowValue><LowofHighValue>135</LowofHighValue><HighofHighValue>250</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mg/dL</NormalUnits><EqualUnits>mg%</EqualUnits><ExcludingUnits>%</ExcludingUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units>g/L</Units><MultiplyingFactor>0.01</MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP42275-5\2571-8\"|""|"Labs \ LOINC \ Chemistry \ Lipids \ Triglyceride \ Triglyceride in Serum or Plasma \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP15705-4\LP42275-5\"|"2571-8"||"2571-8"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP41307-7\6299-2\"|"Urea nitrogen in Blood"|"N"|"LAE"|0|"LOINC:6299-2"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:04</CreationDateTime><TestID>BUN Bld</TestID><TestName>Blood Urea Nitrogen Bld</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>6299-2</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>5</LowofLowValue><HighofLowValue>9</HighofLowValue><LowofHighValue>18</LowofHighValue><HighofHighValue>25</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>mg/dL</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP41307-7\6299-2\"|""|"Labs \ LOINC \ Chemistry \ Electrolytes \ Urea nitrogen \ Urea nitrogen in Blood \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP19403-2\LP41307-7\"|"6299-2"||"6299-2"
